,AM156909.1,FR852584.1,AJ242593.1,FR751545.1,FM163528.1,LN681538.1,HE981739.1,HE858210.2,X60322.1,X60323.1,FN391954.1,V00657.1,AJ251805.1,X96987.2,AJ318471.1,HE611333.2,AM910650.1,HE956711.1,FN667789.1,X14336.1,V01146.1,X52107.1,HG428758.1,LK985321.1,FM887021.1,FM201281.1,FM897211.1,FM201282.1,AJ550635.1,AM084415.1,HE600015.1,AJ270057.1,AM084414.1,FR823298.1,X02139.1,V00604.2,AJ630128.1,FN263372.1,HG818824.1,LN681537.2,LK985322.1,FR667955.1,FR775895.2,HE962497.1,HG796225.1,FN422398.1,FR823450.1,FQ482083.1,FN667788.1,LN681536.1,LN681534.1,HE956707.2,FQ482084.1,FM207411.1,LN681539.1,LN610590.1,AM749441.1,HG531805.1,LN610574.1,LN610572.1,LN681542.1,LR031359.1,HE806280.1,LN610573.1,FQ482086.1,HE608841.1,LN610575.1,LN610576.1,LN681541.1,AJ842011.2,Z18946.1,HE584812.1,FQ312032.1,HE614282.1,HE956709.1,HE614281.1,LN681535.1,AJ536073.2,LN610579.1,HF563658.1,AJ006589.3,HE956708.2,FR725450.1,LN610578.1,AM910651.1,AM265638.1,LN681540.1,HE956710.2,AJ278322.4,X98106.1,FM180578.1,AJ556162.1,HG007973.1,HG380752.1,HG518155.1,AJ550940.2,HE861935.1,HG934470.1,HE956704.1,AJ312240.2,LN610581.1,FR687252.1,FQ482085.1,AJ131519.1,CU468217.1,HG818823.1,X51344.1,LN610582.1,AM183667.1,AM265639.1,HF543949.1,AJ298298.1,HE775250.1,X97918.2,HE983844.1,HG813241.1,FN297812.1,AJ697969.1,HE983845.1,AJ969242.1,HG796219.1,HG796221.1,X80191.1,LN610577.1,HG793132.1,HG796220.1,AJ302074.2,FN422399.1,AM491472.1,HG962375.1,LK392619.1,Z47794.1,X03869.1,AJ505558.1,LN610580.1,HG962376.1,HG315669.1,X15031.1,HG531932.1,V00642.1,FN594518.1,X51522.1,AM040673.1,X99260.1,X58839.1,X07489.1,Y13918.1
LN610579.1,3.296823115165825,4.397231737542144,6.221056558054603,4.1704108702915486,6.4354015816604,7.49831272842492,3.189562964189955,3.1932189855167463,7.4251412414048135,7.980516963945369,7.561197557471497,9.441377828995082,5.081550746422421,5.65883865854443,5.2468734244274025,3.981242298929336,4.184368986731326,3.2457075826931927,5.544770634627895,12.667849758352954,5.945117163598753,9.507524912269902,5.639059101769844,7.744056494020682,0.9073777932153752,0.9211797263516716,0.9054053569660111,0.8082221098661302,10.900268053005181,4.251745538950962,2.859023150679593,10.909565302116482,4.643047877291337,4.35458294378559,11.985151768382844,11.886480282744673,3.7825309653866057,4.0287932624213525,4.062896432450636,5.740179815825993,7.229310100562276,5.379159702086939,3.502424002399966,4.161909769390751,7.304905991807178,4.363724663582218,5.15253271277146,2.9431731093217377,5.564503908268006,5.47183018332304,8.735899613306858,4.736218791944427,4.565710577830881,4.400034619176657,8.191777451697074,4.510046929161302,3.343396698579962,8.18305798813349,3.9608482691946887,3.2251072612743497,8.112053709537465,3.6257216791544264,4.618831297057624,3.1236704007133596,4.723801828199817,4.263347536811823,3.2294859704427257,3.0395319725895833,8.544587630097126,4.4735590785763915,4.461137896626244,5.634063571249483,3.007771354609467,7.683331084432784,3.0128826266033104,7.656504228253167,5.282864971044765,6.2545841427727815,0.0,6.186969851599822,5.703623240703743,3.379044787543761,5.099090691382353,3.7396789462151205,4.1567872257798415,4.360318893304752,7.452740157346519,3.7438680443357275,3.9270441142820385,6.067922739845121,7.190065372288863,7.2482776779026965,8.899365986949883,7.935826833319459,4.685509882763799,6.043062410575174,7.085046045568091,6.112686146254368,6.510318642173693,7.1461811824238985,6.674528455411102,3.8256156905779717,4.289870855287141,5.984087639008358,5.485087389829741,5.146195000940489,13.003553428527955,6.439062631639145,5.549728786348118,3.9396249833464907,4.12503359471733,7.386401854366853,6.115865112543549,8.01554577540349,3.7200678745534406,4.540922383504362,6.985709645534136,6.640394395768798,3.1565290877147385,13.277511273355302,5.406411785521556,6.11645626667887,12.6306401221308,4.930439297963285,5.205327201119168,5.629723768136034,6.258069090160395,3.5633896303609083,5.789491060296285,3.8803354855428394,4.872012268001019,6.360696363041278,11.42146886265611,4.568657771717022,4.658427003100395,3.500211221673813,8.884987820777278,11.338094738458272,8.522139422015485,11.27063679804101,5.577251231971042,8.57069457183291,10.297788525023698,6.312893332201461,12.164968534096127,11.874899894942143,20.477983749228937
HF563658.1,5.011463052007246,6.442418701370045,3.1636191987663076,6.030689669403722,3.206296039668138,4.960100929794939,6.423391833213133,6.412877905648857,10.1616195794318,11.128427518689753,4.38895909435754,12.745098896969727,6.153202858779382,8.765622482415923,5.974193865919528,6.541608713355648,5.4267404173478315,6.602385740873836,6.403141570244221,12.721766658876689,5.85266487235688,9.96981746288989,5.805166269692842,5.118654072719353,6.004949067048534,6.2735753639098135,5.962146774231302,6.04120531384562,11.99628836546751,5.871576229371435,6.434891313986887,12.176398407330998,6.693945327887899,6.215804385252843,12.956144398041253,12.603103516913336,6.394726632167758,6.7838743626222175,6.135585649755371,5.237675257002557,3.8727739012756865,5.595263789948056,6.756656275963449,5.328769292126929,4.926190546677949,8.29280007887707,6.353160258988555,6.691959388081736,6.564038011905102,3.305087718508607,5.222696476846516,6.350005668678912,5.775454734595496,6.517040416866025,4.6689870553339,5.647372141381863,5.249983803156851,4.514212974580225,6.9903459457799935,6.955773095675186,4.67342573030971,6.478375694393165,5.142501932398924,7.5327595031819286,5.6289766406805,5.6258176318857265,6.685923093093866,7.47947887243305,4.964051755109138,4.834786834127324,4.945340436535619,5.375192330424209,6.624053206325971,3.955739550492198,6.540866605994679,3.9482660277888812,3.6221637195120366,7.618884259054928,6.186969851599822,0.0,5.450209325826043,6.142628719559854,5.679522989578122,6.059359550671328,7.076465840221826,6.604103938673616,5.185921325801384,7.13930456288331,5.736440127788908,3.202550386373935,4.722469416743946,5.067883790533593,10.767802698091494,3.545573192731946,5.403626608649747,5.448743593673633,2.9258345452854986,3.8719767391474664,4.027461889598074,3.8666083821406985,9.69520057525367,6.776812146627219,4.1289287752656465,3.800672658483567,6.316577017010668,5.668101138807315,14.17770736251613,9.779875386597546,5.862801341665447,6.558935399797151,6.544040164500496,5.3171194315172405,3.719454969170226,8.00492819495591,6.821357438737502,5.925477903524468,5.321882682597648,11.254114254135526,7.336608187178846,14.332687578896552,5.857756998224854,6.311196539121416,16.235460379023344,4.817400463282428,5.94187206129802,5.958950575181667,1.3092095764195366,7.203992014139047,3.7797685516490316,7.836077492073838,8.387439281140532,10.231988399774268,14.692623662332617,6.742679804123706,7.411133331303447,5.387521163372601,11.115761167964035,15.278277769217624,8.631127066290734,15.063705378405558,6.831209309276413,7.413558394656683,12.303646405969761,7.59210678733214,15.734208528472646,15.53997061129527,18.407491202418832
AJ006589.3,5.117371165236637,6.583579117470265,4.999108765948316,5.582647434718949,5.257534766294685,5.699109976584217,6.084065925708834,6.082078870406413,9.62230198877417,10.559432189171782,5.510541064628581,12.442452061395015,5.25010480076202,8.827517337355767,5.257513124418554,5.7934879733801425,5.134674476002514,6.453412122648039,6.147451147552482,10.918141670831384,5.082545537722698,7.9390369604376785,5.59377771595274,5.740129683554507,5.4502062112037,5.653401260586869,5.415032901116044,5.400458359935652,11.575805818854386,5.633255833414962,5.984679117846172,11.70420404260378,6.018157551410605,5.425447811548476,11.274554895990974,10.875192087871893,5.886204250053569,5.944281857592783,5.670326416351831,6.188963373308698,5.7432361179416995,5.34459060807961,6.61438022661979,5.568865587178363,5.625164380609091,7.998403128685713,6.246556355546429,6.188029331402177,6.297271843349634,5.356353836542763,6.64935231810557,6.20296978372696,5.626353105677098,5.720043035292246,5.885239779971316,4.690038733036711,4.046798005861336,6.0558668146832275,6.079469152866159,6.608698039942368,6.14623687228052,6.79586698781883,5.060893030570371,6.880579300251476,5.495543966732266,6.461099589699693,6.319774348957241,6.817624307671224,6.309768221043773,5.272488424131127,3.6361812382651126,4.190544042174207,6.007473334682657,5.844698428605756,6.399987187233672,5.850633009631128,5.175115693571892,7.054423412783974,5.703623240703743,5.450209325826043,0.0,5.682559680333075,4.824714338009982,5.828244404734834,6.199041765359237,5.51719252366382,5.720215603278626,6.9997796694632335,3.8341248283853546,4.628436759879346,4.7928158725701895,4.912014030684368,8.590756697255317,5.698614650764061,5.246657349426988,1.7309384544444106,5.506413589567414,4.0462318371066495,5.145115475849753,5.209692494833041,9.36330040328162,6.303532945987009,4.43219563238145,4.531317645077699,5.074301039102977,5.080001197366218,13.211104253906923,9.287459380544858,5.854473674234689,5.655915226421786,6.15940521852192,4.918871368816499,4.038181130802353,7.627918815264831,6.370936154026996,5.961438035798709,4.547879908803932,10.946193206243517,6.840900106837588,13.352499709235223,5.854679596024627,6.257885329456079,15.29949797367575,3.639789087976357,5.850487860181087,5.9640426473250985,5.255681898382197,6.789764343643856,4.178437398118116,7.4256584300085375,8.431441287511282,10.042809506140433,13.505222178329864,6.025733384806517,6.530620966720727,4.736047816697916,9.27115823238476,14.360678676053594,8.508682227966522,14.167958362567385,6.30182364766303,7.360759359209796,11.013806214924402,7.192848247014511,15.409187957871474,14.91736625394986,18.275911267282577
HE956708.2,3.2849859174641143,2.936218497517018,5.479206453387279,4.665639773428733,5.8041070314390035,6.875604668156843,1.7898880459356854,1.7932349557388179,7.470265043404319,8.307771771677777,6.601888094854836,9.94512534836815,4.443651989330149,5.173796065550104,4.6079322851114295,3.595512973724396,3.5655005483361606,2.1358839123752626,4.028222593281641,11.887712102615561,5.016650933334239,8.859613809562527,5.462673323594455,7.108861648560019,3.1945354583188776,3.4403185045954054,3.2650242682715334,3.193765666702871,10.918437910028404,3.615792620328375,2.207837215017748,10.930506337200486,3.943722821253933,4.0247782981401,11.25757052483988,10.941405117321601,2.8119998437653773,4.530973406999448,3.6281860597093436,3.9166016466071785,6.527017962438136,4.838663502683945,2.5217912813690146,3.0620608979187156,6.785573808453756,4.13525257762709,3.4880281255192798,2.8635709696845,4.089368040352575,4.82100772206097,7.682852457731631,4.688253968089055,4.322170835035072,3.3348594412986654,7.609155046637167,5.272961502092101,3.838516791676224,7.364331567543901,4.557207599031816,2.9667035020393264,7.302361817710247,2.706886554549931,4.530900403600232,3.4519338549503993,4.367091175350985,3.4530843146721644,2.8193990699994576,3.3065508791347487,7.729510172420059,4.235685783940873,4.138959014548852,6.254157613943661,2.226153974501439,6.809312223341192,2.2477728134808452,6.7818803214939285,4.4120450859867155,5.150242192319174,3.379044787543761,6.142628719559854,5.682559680333075,0.0,5.277571999881593,3.2276251724488616,4.610586944760026,4.634732863582119,6.74098554103896,4.0972245884789515,4.437395760657766,5.469561172017792,6.627874959885311,6.6444551846822995,8.534395951371472,7.40035774369259,4.0168454318762725,5.875555907710722,6.592005972863012,5.849946320279408,6.333058977920915,6.530403772545368,6.439437251812672,4.107627160965666,4.964534783466723,4.997259149820416,5.799602086090605,4.644417611007544,11.850897402332752,6.279377017674756,5.0748173959207685,4.09108908198291,3.8562259303863895,7.355943020401322,5.936163955393301,7.359859149957864,3.535455394963956,4.46473488875419,6.8785521265944745,6.982315811589254,3.050276521298464,12.26818543744399,5.690700169304848,6.3169070423513505,12.435615834688937,4.751413342900464,5.483802903044504,5.895718676634367,6.198762040912126,3.381749908758159,5.67350118780796,3.9240319750806765,4.7963839804151505,6.308465975015488,11.554823691353617,4.933745895096204,5.2291250444536574,4.450997930948106,8.306813362851692,11.832295626679075,7.857912317017386,11.550775252890514,5.700849159010455,7.926154726898948,10.588731567163768,6.272841335800496,11.872426082634039,12.493579346227131,20.0557770874608
FR725450.1,4.76669480128465,5.995482139290722,5.264436252485506,5.375324008131748,5.7783818685766555,5.54155763893669,5.526202985640982,5.529346100879357,8.366244817121958,9.215850810105335,6.14416244355585,11.151456119907886,5.591427542503466,7.932402979992617,5.459972125333677,5.354744153072506,4.942857345713017,5.725835943016428,5.5311388499531775,11.915361023213675,5.663101768529181,9.305493926120233,6.117211758770289,5.648715045522627,4.91219683720175,5.097538593677965,4.916188786531824,4.834969240500696,11.029131105641984,5.520963216293238,5.466701730511988,11.169687341739195,5.73168015626119,5.395924951789695,11.621073013140515,11.429779272071224,5.221526227842423,5.7774754461483955,5.239142446378333,5.886721544254104,5.606107659822859,5.348695242520864,6.153873724489237,5.435113603302485,5.362670826248871,7.0234900250708625,5.633929758381791,5.063465391406798,5.630771495133595,4.725296718161402,7.129792733654787,5.855507463451888,5.865849671694154,5.21844965642197,6.254809444083639,4.918350834457611,4.657550794416688,6.5401486222244305,5.755104646000406,6.154208380096849,6.493959843413545,6.118022821384739,5.239317266910105,6.216206843467572,5.840054307216611,6.0892084544112395,5.966934990056788,6.091869525911765,6.683272585817979,4.357167831711004,5.0242952666278216,4.827014816975579,5.328685049408214,6.365443472963323,5.629203678035995,6.332937007055288,4.693480534464048,6.833326517640929,5.099090691382353,5.679522989578122,4.824714338009982,5.277571999881593,0.0,5.233363886450804,5.902384029632024,5.4621098338579115,5.511306508232844,6.291749750579772,4.336790390898223,5.189048163979835,6.366090093238764,6.477803483493873,9.63202454532692,6.576235474941455,5.040942832399886,4.89353522026089,6.162350284844586,5.245025037919071,5.3321978325457895,5.745806866211562,9.192854454014382,5.93663888904393,4.466943510554594,5.045429153573108,6.41110208736633,5.439222633878734,13.384690994386936,9.206307413791002,5.874505122041151,5.741279290344291,5.6836136673683155,5.745159895584572,5.268159346146439,7.564273873500289,5.769764380444052,5.63703862161184,5.076692587193322,9.458807351182456,6.228892707287153,13.510624236628182,6.335204384992052,6.668911206708017,14.45979212120087,4.798147300385135,6.266680646999,6.437474142789225,5.506427195473529,6.265639815411675,5.10724262274529,6.734706745471761,6.952237346011343,8.470369306897176,12.495645923889006,5.840459740360654,6.248406018581053,4.527531160064153,9.876180589494288,12.98660432356881,8.382411706538779,13.071384843026541,6.501613465970428,8.69381688516633,11.298305450698663,6.1111716287125475,14.407726701570866,13.632074229983507,19.482973559082556
LN610578.1,3.969213406353981,4.461730168905464,5.779293074429796,3.8933620474463257,5.9007420037464104,7.123251601274904,3.620824797874645,3.625363655835513,6.6012823628985124,7.445445739409731,7.003697853104353,9.228871118803815,3.543881522928235,5.8227067075189884,3.5686055188716197,1.99818782357813,1.7333587707702094,3.7498887498146742,5.167187018963854,12.241339049396073,4.29755300895693,8.814016735368824,4.720722424816171,7.404132544284789,3.663574320852768,3.7761695741795585,3.7070808853937796,3.590014770726573,9.87172766179381,2.9151176325160586,3.456292423699633,9.905051349906488,3.1143783382135557,2.9991919878830706,11.681171766025516,11.476008630117567,3.7962170751165116,3.325307164084432,2.631982661629229,5.006260898161856,6.770499316383377,3.5896009491910315,4.122417332851058,4.006194834643978,7.1464237606677825,4.245179569183155,4.842988339037216,3.726746046449874,5.236222433384688,5.176840013855036,7.7074257845777066,3.2270432272252862,3.295170082983076,4.147159553343695,7.87007517399654,5.053681567992126,3.709144393383317,7.676088547776145,3.282773233510762,4.1501373138549225,7.544672035018136,4.242061537989918,5.056733579135011,4.205520061512028,3.4154233146329482,4.02351903254434,4.042372362728033,4.10288713843794,7.894049003491505,4.527487819901489,4.444671223917664,5.9277054977308765,3.5921938130138225,6.942644608703565,3.729508901758289,6.915212338920375,4.893920100823944,5.792844992676447,3.7396789462151205,6.059359550671328,5.828244404734834,3.2276251724488616,5.233363886450804,0.0,3.3770479258257304,3.327855992391527,7.164616202615933,3.0078709456621238,4.559446035636228,5.796917039517853,6.75421571316067,6.684763405148401,9.09810291344341,7.490520191365893,2.1480481152052673,6.024132068242826,6.730705654062263,5.842515421238012,6.233567845270613,6.80997420039213,7.225241581298459,3.1517445076076953,4.939678383760161,5.495231911253836,5.75425758674291,3.614376083764608,12.296952639154046,7.05414012221732,3.7363698985926943,3.091474383211907,2.092611231725627,7.324933186756749,5.917166791064666,7.496367328791217,2.0701781744775403,3.1380719260874206,6.922065453867626,7.329822821548883,4.166664188805332,12.803761600602684,4.476559428680946,4.968147053201984,12.557573280573585,4.90453348047392,4.214132156226746,4.6467968420809065,6.199932981609005,3.5826948016492217,5.623262262694191,3.9341094298984527,5.244496064584093,6.67535386299287,11.571344703875571,3.6838413431603754,3.766483096763446,4.124396168154778,8.744965174701518,11.807875675086697,7.950814492711486,11.56299161581342,4.398425864486509,8.258684687883571,10.52716057805912,6.371586959623867,12.756873086617297,12.557136605708472,20.082034537174216
AM910651.1,5.123456530559012,5.879432155439698,7.167866844165239,3.5666757972225853,7.185891358411735,8.337266297331032,4.886531775608792,4.891914828726081,6.824817405432195,7.7336406818347205,8.28274144796774,9.229223276387936,4.184639146548633,6.367486616111376,4.1846991394998145,3.0813491018232217,3.46193735845161,5.0738481962864315,6.272875641033951,12.504398043858322,5.126574824141912,9.470557491390517,4.841828435612835,8.477906023049622,4.122804113798935,4.173480736690835,4.087142382264846,4.112166591745443,10.392155151424104,3.915758151265738,4.37441278047492,10.389657119686458,3.7987862176096328,3.07037256310624,11.874554817124938,11.764512279528383,5.445858641627036,0.88694692245158,3.212872299714017,6.73716200719742,8.130010878958613,4.046723726846826,5.3718379387376,5.659298090123332,8.157202882647958,4.727116820701604,6.202071855167098,4.524890605249966,6.2757032449949754,6.385588270840141,9.103062146946277,2.7492224278387765,3.2572668441319648,5.813012414296123,9.025850462962824,5.246828553556998,3.9503373506328177,8.953032970159729,1.3285382244965014,5.270333353540633,8.97667767904853,5.500626354180488,6.06773290689493,5.042416511484615,3.4236815353354397,5.633212740984092,5.281519701210356,4.980462830676788,9.27403342505227,5.720356508857916,5.462906102751362,6.081242745801315,4.425211929931285,8.204951428552718,4.866553614128261,8.178528622596364,6.223181325334827,6.8032365579144,4.1567872257798415,7.076465840221826,6.199041765359237,4.610586944760026,5.902384029632024,3.3770479258257304,0.0,1.5663919256958778,8.221590451430627,2.5811742674682776,4.931788614012015,6.677362427277331,7.592381946907225,7.691513336510685,9.274281596397321,8.488004901020542,3.6820895673572944,6.62663922705754,7.79361508308834,6.576711986964422,7.15825564101561,7.9608750615057975,7.995622461744539,2.3528132438573577,5.562147274522791,6.704254605417387,6.158909590977406,4.229835763214057,12.950635740636276,7.874182588803529,4.001534607068791,2.4206538165517144,3.159196415320425,7.965137450019508,6.635435563974447,8.815712232288382,3.1881064800118293,2.9935951270878167,7.494403562043765,7.234527929723601,5.145896297281964,13.231838105484268,3.752186681036093,4.1715956206096525,12.751133824428214,5.428749134104655,3.5426077125913413,3.8860670309808554,7.182759685048603,3.542928420976612,6.236545843998865,3.7448216774737633,5.696356872208969,6.97731441584777,11.28214065564795,1.5540542153506351,1.7761727095139512,4.1725375825242805,8.681823687282545,11.398767140391582,8.822215839909946,11.243794088146512,3.2699188224174365,8.67764835882614,10.481008907227787,6.569381493516162,13.148832118157772,12.183878923342881,20.480812239503628
AM265638.1,4.918886883043443,5.8494966082645155,6.58633088719849,3.298970435731889,6.622817050399854,7.6687456654597,4.99420424705472,4.9976529224857655,7.040716459744975,8.042950690219142,7.63493518132637,9.740662548578884,3.7097920240218403,6.815084624296365,3.6533173393116494,2.9810389575018768,3.159662703037192,5.221703676864186,5.990478200735707,12.00346697995494,4.439977955619394,8.844317289099202,4.373203308197358,7.803737279895775,4.230760606132226,4.32634014412631,4.1917537406891485,4.221475847766959,10.181219648829565,3.6385769339037264,4.560672580439231,10.208020576029408,3.5713366005254845,2.677206579462413,11.591157442107868,11.375313130405099,5.316457408876899,1.4036985976820526,2.9346738348706554,6.3741567670678,7.490975970959052,3.4768589641688603,5.507924670141549,5.43054891640709,7.530989923599227,5.285511334332191,5.95830359025516,4.707861417477138,6.014157112248491,5.9476373943161525,8.380725012909254,2.644084366171648,3.022287877151621,5.565266469257405,8.262563289738008,4.925841329441235,3.6204452873439448,8.232562494653504,1.6948800332837177,5.471045791645664,8.247836687144009,5.675865374706453,5.640725856455944,5.369449919459262,3.1238135187136793,5.616060684963581,5.384627970278259,5.298541927380757,8.510849671936228,5.291329364819746,4.9736328806481644,5.503343750405715,4.588061378032672,7.540238174746379,5.050514329742866,7.519974786421484,5.766410362921648,6.586787206173767,4.360318893304752,6.604103938673616,5.51719252366382,4.634732863582119,5.4621098338579115,3.327855992391527,1.5663919256958778,0.0,7.595507574890756,3.1538005548847408,4.552720791703707,6.109318351291806,6.914670258839095,6.944793706932089,9.029592978682096,7.759184955756618,3.318313879436047,5.861126621686427,7.1302546543740295,5.845996211703205,6.542446484237678,7.311584793389972,8.336164031342694,2.7867628360710226,5.128319663570947,6.151734493458268,5.899314496516334,3.5901656794229897,12.792199613668158,8.197115527945066,3.451712685521055,2.481228889052608,3.1645554238881712,7.25988957958218,5.897046640336494,8.324797843602248,3.334015036673725,2.7323507256076875,6.774439254878662,8.034714342221395,5.42552785338638,13.142478351501,3.3869196115491707,3.7121974995319187,13.235127747387027,4.808335794125798,3.2001584183112644,3.516066465237703,6.672822722971095,4.024938120261851,5.630522412375583,4.356551085723106,6.107386949781431,7.528575297460056,11.624177022117948,1.5925188566919812,2.1773694830413004,4.010368575864375,8.62625213503378,11.936857025122208,8.448129230155113,11.799374541890403,3.0438821472265176,8.333815782707964,10.356074758542665,6.434849279109532,13.626175975484024,12.759563810372875,19.971102613989625
LN681540.1,6.335693445382084,6.661258878178551,4.1447991058661176,7.483770173312209,4.527706912912883,1.5058390719302839,7.034864793359357,7.025478114996959,10.72300713861763,11.738488303064763,3.8616905661722933,13.754930313363806,6.780702458385531,9.436243832820896,6.544088017289281,7.52968541290128,6.504256526535616,7.269335399712163,5.901526149065198,11.491765105470451,6.082948522531082,9.909999638867053,7.1666894604038465,1.5418141559732272,7.153135557332933,7.434972743294785,7.12412197092935,7.136760444300586,12.256560360088542,6.8569586772461015,7.320054276628641,12.462289280712348,7.469950102688454,7.1818722665291,11.906812320334037,11.525613831377472,6.705982814695893,7.991123099926355,7.063494754575947,5.19368998161495,3.085588143544877,6.411828959799761,7.634308508043272,6.088041727593625,1.268249789575414,9.28674625373747,6.051467160109359,7.168074065148369,6.096678413385989,4.28919841677844,4.6603187899340135,7.519916642612218,7.214083659658391,6.4871672442694335,3.2787735747609585,6.759857012889255,6.514294601061377,3.572360053201008,8.171191702668041,7.9485991083754515,3.5173687409978123,7.367327555985714,5.886571094514912,8.45510353348676,7.054063040976074,6.957273632792206,7.6532271381198145,8.373659688745063,3.493925342346599,5.678188896848551,6.090919837613201,6.184680645440016,7.102747158527001,4.160743445846249,7.406430671937638,4.135162874878636,4.403399294712056,7.328678881580916,7.452740157346519,5.185921325801384,5.720215603278626,6.74098554103896,5.511306508232844,7.164616202615933,8.221590451430627,7.595507574890756,0.0,8.595480456880225,6.478611018413919,4.496952707590328,5.55736816060876,5.70575363175793,10.86375718943015,4.632339806300797,6.339095234751331,5.503194914484084,4.581957751379936,4.837014757423875,3.760849366629168,3.8866839281711023,10.955766618605788,8.042110544451301,5.4154762598658115,4.077115443453187,7.708672618903911,6.55230989646529,13.594048533817622,11.015117814510615,6.9645387950380435,7.72511589258926,7.760192826795214,4.573620381579051,4.852649723542069,8.043027485696706,8.018290150886061,7.156509281206076,4.190386976003235,12.194832823397384,8.288704124788698,13.74701944142228,7.5224195907181315,7.934466887809925,16.596133244879724,5.5034155946920364,7.591814186174597,7.574335180048575,4.893378053799374,8.383419032899512,5.345898192931074,9.037865124537204,9.162458086181552,10.898459830369585,14.701533281082886,7.8479661752577625,8.513010847311596,6.885427115439191,11.119522660045796,15.660895090812707,8.470342084302247,15.586812411645099,8.138159814482073,8.345960727744233,12.658620997952944,7.387151260774714,16.143467037092396,15.972009612810565,18.46118730422176
HE956710.2,4.575747731327313,5.1369802510798515,7.185290292374735,3.72269404213551,7.274686520390318,8.65872516624581,4.167927661030761,4.175441613489324,6.448325344641267,7.212817663031986,8.488030631317242,8.546256806518748,4.4125855153249205,5.362036546264357,4.507093598426613,3.0067238855523453,3.6438116185647655,4.162589813711101,6.286707832657794,12.928957723514852,5.5370403643480515,9.734016556956211,5.287116470778139,8.903987967829748,3.8105871598612033,3.8485331724694545,3.8669696342527113,3.7775372841018875,10.343090759503012,3.5214479560973078,3.8269359681148254,10.308907763402864,3.6831920674702676,3.1975144324247533,12.059332304267434,11.99362377185805,4.788323514761606,2.6288297285118216,3.163552243544218,6.32298918962844,8.265207982825936,4.5214435061399945,4.407049699825742,5.049308588229418,8.540959013525208,3.706625001075951,5.912916983850633,3.980730136689566,6.283704520657103,6.30020697368646,9.273580184782245,3.085459263385115,3.5251937203564996,5.370003078539936,9.337395261637667,5.7437659635079426,4.5518706465900705,9.193403476255156,2.555449369397579,4.264301674235115,9.108197607220397,4.558262903903871,5.900517849331075,4.113197512615658,3.7367860947914657,4.782706458442058,4.324271617634585,4.064787456058043,9.49130366808509,5.443339999888273,5.573185889033439,6.898622077902361,4.030187627776078,8.398130320427555,4.009940929999549,8.367550366451322,6.098637337490226,6.512255688072618,3.7438680443357275,7.13930456288331,6.9997796694632335,4.0972245884789515,6.291749750579772,3.0078709456621238,2.5811742674682776,3.1538005548847408,8.595480456880225,0.0,5.437249663121936,6.990349158611409,8.114590546487863,8.123842849092924,9.403951447159468,8.858194058980404,4.075473722065467,7.336156647686881,7.9751184359934,7.087326736916451,7.529250389197573,8.233694940338172,7.034565786460267,2.374696486785432,5.856811340164373,6.906341029687722,6.449785528910697,4.599667479041036,12.730483950316653,6.8555698688925375,4.452494290843432,2.8390406986659724,3.2226737995422083,8.704588638817231,7.147585872327662,8.702399395419386,2.8618351110383697,3.3257210166746702,8.291603331615903,6.354841142792517,4.198082485010819,13.103495615099954,4.590973230258159,5.081507288541959,12.16958492000995,6.162077226814573,4.333082807065579,4.784322238637166,7.290139522245202,3.068461893527787,6.776662536306724,3.122860797886334,4.809512329518842,6.137417043343118,11.113763203248713,3.228028927931454,3.1652830961220286,4.622555859672639,8.910983482248373,11.052227135177633,8.793622456844723,10.858344856292996,4.381661424926861,9.173075155777294,10.480985231396774,6.84551131254535,12.18764679261866,11.879737453585493,20.97251102577063
